domain,label,source,domain_length,digit_ratio,dot_ratio,num_hyphens,hyphen_ratio,num_special_chars,special_char_ratio,subdomain_count,brand_keyword_position,registered_domain_length,has_cse_keyword_in_subdomain,is_malicious_gtld,brand_to_reg_length_ratio,min_brand_levenshtein,has_brand_in_path,has_ip,has_repeated_digits,consonant_ratio,vowel_ratio,longest_consonant_run,is_punycode,subdomain_depth,is_common_tld,tld_length,entropy,has_login,has_signin,has_secure,has_account,has_verify,has_update,has_support,has_banking,has_paypal,has_auth,has_security,has_confirm,has_https,domain_age_days,has_ssl,is_lets_encrypt,cert_domain_matches,has_mx,has_spf,cert_age_days,cert_days_remaining,a_record_count,ttl_value
icici.trademantri.in,Phishing,mock_Mock_Data_01_08_2025.xlsx,20.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,2.0,14.0,1.0,0.0,0.3571428571428571,0.6,0.0,0.0,0.0,0.5,0.4,3.0,0.0,1.0,0.0,2.0,3.1414460711655217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101,0,0,0,0,0,-1,-1,1,297
bk.icicibank.top,Phishing,mock_Mock_Data_01_08_2025.xlsx,16.0,0.0,0.125,0.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,1.0,0.3846153846153846,0.6666666666666666,0.0,0.0,0.0,0.5625,0.3125,2.0,0.0,1.0,0.0,3.0,3.202819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,2,56
es.icicibank.cn,Phishing,mock_Mock_Data_01_08_2025.xlsx,15.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,1.0,0.4166666666666667,99.0,0.0,0.0,0.0,0.5333333333333333,0.3333333333333333,2.0,0.0,1.0,0.0,2.0,3.006238928653389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,1,296
icicilombardhealthcare.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,26.0,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.1923076923076923,0.6666666666666666,0.0,0.0,0.0,0.5769230769230769,0.3846153846153846,4.0,0.0,0.0,1.0,3.0,3.565448371820825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5695,0,0,0,0,0,-1,-1,0,-1
app.icicibank.top,Phishing,mock_Mock_Data_01_08_2025.xlsx,17.0,0.0,0.1176470588235294,0.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,1.0,0.3846153846153846,0.6666666666666666,0.0,0.0,0.0,0.5294117647058824,0.3529411764705882,2.0,0.0,1.0,0.0,3.0,3.175123135113461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,0,-1,-1,2,57
icici.ezcred.in,Phishing,mock_Mock_Data_01_08_2025.xlsx,15.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,1.0,2.0,9.0,1.0,0.0,0.5555555555555556,0.6,0.0,0.0,0.0,0.4666666666666667,0.4,3.0,0.0,1.0,0.0,2.0,2.789898095464288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3431,0,0,0,0,0,-1,-1,0,-1
icicibank.customlinks.appsflyer.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,35.0,0.0,0.0857142857142857,0.0,0.0,0.0,0.0,2.0,2.0,13.0,1.0,0.0,0.3846153846153846,0.6666666666666666,0.0,0.0,0.0,0.6285714285714286,0.2857142857142857,6.0,0.0,2.0,1.0,3.0,4.000432302535624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,0,-1,-1,2,299
icicibank.ru,Phishing,mock_Mock_Data_01_08_2025.xlsx,12.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.4166666666666667,99.0,0.0,0.0,0.0,0.5,0.4166666666666667,2.0,0.0,0.0,0.0,2.0,3.0220552088742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3016,1,0,0,1,0,-1,-1,1,3596
icicihfc.ph,Phishing,mock_Mock_Data_01_08_2025.xlsx,11.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.4545454545454545,0.6,0.0,0.0,0.0,0.6363636363636364,0.2727272727272727,3.0,0.0,0.0,0.0,2.0,2.413088436425758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,1,21600
icicihfc.vg,Phishing,mock_Mock_Data_01_08_2025.xlsx,11.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.4545454545454545,0.6,0.0,0.0,0.0,0.6363636363636364,0.2727272727272727,3.0,0.0,0.0,0.0,2.0,2.5949066182439395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,0,-1,-1,1,10799
icicihfc.watches,Phishing,mock_Mock_Data_01_08_2025.xlsx,16.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.3125,0.6,0.0,0.0,0.0,0.625,0.3125,3.0,0.0,0.0,0.0,7.0,3.077819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
icicici.in,Phishing,mock_Mock_Data_01_08_2025.xlsx,10.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.5,0.4,0.0,0.0,0.0,0.4,0.5,1.0,0.0,0.0,0.0,2.0,1.6854752972273344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
cicici.co,Phishing,mock_Mock_Data_01_08_2025.xlsx,9.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.5555555555555556,0.2,0.0,0.0,0.0,0.4444444444444444,0.4444444444444444,1.0,0.0,0.0,0.0,2.0,1.7527152789797047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
cicici.site,Phishing,mock_Mock_Data_01_08_2025.xlsx,11.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.4545454545454545,0.2,0.0,0.0,0.0,0.4545454545454545,0.4545454545454545,1.0,0.0,0.0,0.0,4.0,2.299896391167892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624,0,0,0,1,0,-1,-1,1,596
chicicity.co.uk,Phishing,mock_Mock_Data_01_08_2025.xlsx,15.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,1.0,99.0,0.0,0.0,0.0,0.5333333333333333,0.3333333333333333,2.0,0.0,1.0,0.0,2.0,2.9232314287976204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
tricicinexpo.tk,Phishing,mock_Mock_Data_01_08_2025.xlsx,15.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,0.3333333333333333,99.0,0.0,0.0,0.0,0.6,0.3333333333333333,2.0,0.0,0.0,0.0,2.0,3.3232314287976203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
ww1.cictbank.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,16.0,0.0625,0.125,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.625,0.1875,3.0,0.0,1.0,1.0,3.0,3.452819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,1,1,-1,-1,1,298
iciciland.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,13.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.3846153846153846,0.2222222222222222,0.0,0.0,0.0,0.5384615384615384,0.3846153846153846,2.0,0.0,0.0,1.0,3.0,2.9689185639620974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
yicici.space,Phishing,mock_Mock_Data_01_08_2025.xlsx,12.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.4166666666666667,0.2,0.0,0.0,0.0,0.5,0.4166666666666667,2.0,0.0,0.0,0.0,5.0,2.792481250360578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560,0,0,0,0,0,-1,-1,0,-1
wiicicir.gq,Phishing,mock_Mock_Data_01_08_2025.xlsx,11.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.4545454545454545,0.6,0.0,0.0,0.0,0.5454545454545454,0.3636363636363636,2.0,0.0,0.0,0.0,2.0,2.5503407095463886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
ucicicillf.ga,Phishing,mock_Mock_Data_01_08_2025.xlsx,13.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.3846153846153846,99.0,0.0,0.0,0.0,0.5384615384615384,0.3846153846153846,3.0,0.0,0.0,0.0,2.0,2.815072410115944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
ricici.cn,Phishing,mock_Mock_Data_01_08_2025.xlsx,9.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.5555555555555556,0.2,0.0,0.0,0.0,0.5555555555555556,0.3333333333333333,2.0,0.0,0.0,0.0,2.0,2.113283334294875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
cicici.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,10.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.5,0.4,1.0,0.0,0.0,1.0,3.0,2.046439344671016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4281,0,0,0,0,0,-1,-1,0,-1
viciciv.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,11.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.4545454545454545,0.4,0.0,0.0,0.0,0.5454545454545454,0.3636363636363636,1.0,0.0,0.0,1.0,3.0,2.413088436425758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,1,-1,-1,1,597
icici.ru,Phishing,mock_Mock_Data_01_08_2025.xlsx,8.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.625,0.6,0.0,0.0,0.0,0.375,0.5,1.0,0.0,0.0,0.0,2.0,2.1556390622295662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2814,0,0,0,0,0,-1,-1,0,-1
icicihizins.de,Phishing,mock_Mock_Data_01_08_2025.xlsx,14.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.3571428571428571,99.0,0.0,0.0,0.0,0.5,0.4285714285714285,2.0,0.0,0.0,0.0,2.0,2.8352377453121176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
dodicicicli.it,Phishing,mock_Mock_Data_01_08_2025.xlsx,14.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.3571428571428571,99.0,0.0,0.0,0.0,0.5,0.4285714285714285,2.0,0.0,0.0,0.0,2.0,2.4956029237290123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4485,0,0,0,1,0,-1,-1,4,3585
icicine.cm,Phishing,mock_Mock_Data_01_08_2025.xlsx,10.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.5,0.4,2.0,0.0,0.0,0.0,2.0,2.3709505944546687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2055,1,0,0,1,0,-1,-1,1,3596
uzdrowiciciel.pl,Phishing,mock_Mock_Data_01_08_2025.xlsx,16.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.3125,99.0,0.0,0.0,0.0,0.5625,0.375,3.0,0.0,0.0,0.0,2.0,3.452819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
apiicici.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,12.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.4166666666666667,0.6,0.0,0.0,0.0,0.4166666666666667,0.5,1.0,0.0,0.0,1.0,3.0,2.5220552088742005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1454,0,0,0,0,0,-1,-1,0,-1
bibicici.it,Phishing,mock_Mock_Data_01_08_2025.xlsx,11.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.4545454545454545,0.6,0.0,0.0,0.0,0.4545454545454545,0.4545454545454545,1.0,0.0,0.0,0.0,2.0,2.040373393688496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5005,0,0,0,0,0,-1,-1,0,-1
icicisapawixa.gq,Phishing,mock_Mock_Data_01_08_2025.xlsx,16.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,1.0,0.3125,99.0,0.0,0.0,0.0,0.5,0.4375,2.0,0.0,0.0,0.0,2.0,3.077819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
ixacicicig.ga,Phishing,mock_Mock_Data_01_08_2025.xlsx,13.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.3846153846153846,99.0,0.0,0.0,0.0,0.4615384615384615,0.4615384615384615,1.0,0.0,0.0,0.0,2.0,2.4116022179746714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
lelicicisi.tk,Phishing,mock_Mock_Data_01_08_2025.xlsx,13.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.3846153846153846,99.0,0.0,0.0,0.0,0.5384615384615384,0.3846153846153846,2.0,0.0,0.0,0.0,2.0,2.7773627950641693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
lycicicimivi.cf,Phishing,mock_Mock_Data_01_08_2025.xlsx,15.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,0.3333333333333333,99.0,0.0,0.0,0.0,0.6,0.3333333333333333,3.0,0.0,0.0,0.0,2.0,2.599581230646064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
micicixasilaje.cf,Phishing,mock_Mock_Data_01_08_2025.xlsx,17.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,1.0,0.2941176470588235,99.0,0.0,0.0,0.0,0.5294117647058824,0.4117647058823529,2.0,0.0,0.0,0.0,2.0,3.219528282299548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
bicici.eu,Phishing,mock_Mock_Data_01_08_2025.xlsx,9.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.5555555555555556,0.2,0.0,0.0,0.0,0.3333333333333333,0.5555555555555556,1.0,0.0,0.0,0.0,2.0,2.4193819456463714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,1,1,-1,-1,1,296
picici.ro,Phishing,mock_Mock_Data_01_08_2025.xlsx,9.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.5555555555555556,0.2,0.0,0.0,0.0,0.4444444444444444,0.4444444444444444,1.0,0.0,0.0,0.0,2.0,2.4193819456463714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
adicicisig.gq,Phishing,mock_Mock_Data_01_08_2025.xlsx,13.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.3846153846153846,99.0,0.0,0.0,0.0,0.5384615384615384,0.3846153846153846,2.0,0.0,0.0,0.0,2.0,2.7773627950641693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
chicicitira.monster,Phishing,mock_Mock_Data_01_08_2025.xlsx,19.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.2631578947368421,99.0,0.0,0.0,0.0,0.5789473684210527,0.3684210526315789,3.0,0.0,0.0,0.0,7.0,3.366091329119192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
cicicircular.eu,Phishing,mock_Mock_Data_01_08_2025.xlsx,15.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.3333333333333333,99.0,0.0,0.0,0.0,0.4666666666666667,0.4666666666666667,2.0,0.0,0.0,0.0,2.0,2.789898095464288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
dicici.ml,Phishing,mock_Mock_Data_01_08_2025.xlsx,9.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.5555555555555556,0.2,0.0,0.0,0.0,0.5555555555555556,0.3333333333333333,2.0,0.0,0.0,0.0,2.0,2.4193819456463714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
ficicilar.com.tr,Phishing,mock_Mock_Data_01_08_2025.xlsx,16.0,0.0,0.125,0.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,0.0,0.8333333333333334,0.6666666666666666,0.0,0.0,0.0,0.5625,0.3125,2.0,0.0,1.0,0.0,2.0,3.1556390622295662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,0,-1,-1,1,21597
kikicici.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,12.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.4166666666666667,0.6,0.0,0.0,0.0,0.5,0.4166666666666667,1.0,0.0,0.0,1.0,3.0,2.355388542207534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6118,0,0,0,0,0,-1,-1,1,54
itumicicitnan.cf,Phishing,mock_Mock_Data_01_08_2025.xlsx,16.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,1.0,0.3125,99.0,0.0,0.0,0.0,0.5625,0.375,2.0,0.0,0.0,0.0,2.0,2.952819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
riciciu.ml,Phishing,mock_Mock_Data_01_08_2025.xlsx,10.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,0.5,0.4,0.0,0.0,0.0,0.5,0.4,2.0,0.0,0.0,0.0,2.0,2.646439344671016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
jicicidu.cf,Phishing,mock_Mock_Data_01_08_2025.xlsx,11.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.4545454545454545,0.6,0.0,0.0,0.0,0.5454545454545454,0.3636363636363636,2.0,0.0,0.0,0.0,2.0,2.5949066182439395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
apiliciviciciki.cf,Phishing,mock_Mock_Data_01_08_2025.xlsx,18.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,1.0,0.2777777777777778,99.0,0.0,0.0,0.0,0.5,0.4444444444444444,2.0,0.0,0.0,0.0,2.0,2.6337314206421327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
ijicicipylid.ga,Phishing,mock_Mock_Data_01_08_2025.xlsx,15.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,0.3333333333333333,99.0,0.0,0.0,0.0,0.5333333333333333,0.4,3.0,0.0,0.0,0.0,2.0,2.9995812306460645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
sicicilsym.gq,Phishing,mock_Mock_Data_01_08_2025.xlsx,13.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.3846153846153846,99.0,0.0,0.0,0.0,0.6923076923076923,0.2307692307692307,4.0,0.0,0.0,0.0,2.0,3.0269868333592878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
zicici.ml,Phishing,mock_Mock_Data_01_08_2025.xlsx,9.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.5555555555555556,0.2,0.0,0.0,0.0,0.5555555555555556,0.3333333333333333,2.0,0.0,0.0,0.0,2.0,2.4193819456463714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
bybiciciniqa.ga,Phishing,mock_Mock_Data_01_08_2025.xlsx,15.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,0.3333333333333333,99.0,0.0,0.0,0.0,0.5333333333333333,0.4,3.0,0.0,0.0,0.0,2.0,2.9735572622751856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
quicicisoun.tk,Phishing,mock_Mock_Data_01_08_2025.xlsx,14.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,0.3571428571428571,99.0,0.0,0.0,0.0,0.5,0.4285714285714285,2.0,0.0,0.0,0.0,2.0,3.182005814760214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
geltticicilwi.tk,Phishing,mock_Mock_Data_01_08_2025.xlsx,16.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,1.0,0.3125,99.0,0.0,0.0,0.0,0.625,0.3125,3.0,0.0,0.0,0.0,2.0,2.952819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
clicicictan.ml,Phishing,mock_Mock_Data_01_08_2025.xlsx,14.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,0.3571428571428571,99.0,0.0,0.0,0.0,0.6428571428571429,0.2857142857142857,2.0,0.0,0.0,0.0,2.0,2.7534343861887853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
zekicici.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,12.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.4166666666666667,0.6,0.0,0.0,0.0,0.5,0.4166666666666667,1.0,0.0,0.0,1.0,3.0,2.792481250360578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
medicicircle.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,16.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.3125,0.6666666666666666,0.0,0.0,0.0,0.5625,0.375,3.0,0.0,0.0,1.0,3.0,2.952819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3104,1,0,0,0,1,-1,-1,2,10797
bilalbicici.com.tr,Phishing,mock_Mock_Data_01_08_2025.xlsx,18.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,0.0,0.8333333333333334,0.6666666666666666,0.0,0.0,0.0,0.5555555555555556,0.3333333333333333,2.0,0.0,1.0,0.0,2.0,3.127986806877675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
clicici.ca,Phishing,mock_Mock_Data_01_08_2025.xlsx,10.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.5,0.4,0.0,0.0,0.0,0.5,0.4,2.0,0.0,0.0,0.0,2.0,2.046439344671015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
