domain,label,source,domain_length,digit_ratio,dot_ratio,num_hyphens,hyphen_ratio,num_special_chars,special_char_ratio,subdomain_count,brand_keyword_position,registered_domain_length,has_cse_keyword_in_subdomain,is_malicious_gtld,brand_to_reg_length_ratio,min_brand_levenshtein,has_brand_in_path,has_ip,has_repeated_digits,is_common_tld,tld_length,entropy,has_login,has_signin,has_secure,has_account,has_verify,has_update,has_support,has_banking,has_paypal,has_auth,has_security,has_confirm,has_https
tpilpgiocl.in,Suspected,training_set,13.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.3076923076923077,99.0,0.0,0.0,0.0,0.0,2.0,3.0269868333592873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
indianiocl.top,Suspected,training_set,14.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,0.2857142857142857,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,3.182005814760214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ioclsja.icu,Suspected,training_set,11.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.36363636363636365,0.5,0.0,0.0,0.0,0.0,3.0,3.095795255000934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iocl.app,Suspected,training_set,8.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.5,0.6,0.0,0.0,0.0,0.0,3.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iocllpg.in,Suspected,training_set,10.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.4,0.75,0.0,0.0,0.0,0.0,2.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ioclghfd.top,Phishing,training_set,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,3.4182958340544896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iocllinp.top,Phishing,training_set,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,2.9182958340544896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ioclpwts.top,Phishing,training_set,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,3.084962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ioclshwe.top,Phishing,training_set,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,3.4182958340544896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ioclshwg.top,Phishing,training_set,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,3.4182958340544896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ioclshwhx.top,Phishing,training_set,13.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.3076923076923077,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,3.392747410448785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ioclshwsg.top,Phishing,training_set,13.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.3076923076923077,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,3.3927474104487847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ioclsiuy.top,Phishing,training_set,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,3.2516291673878226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ioclsptrwa.top,Phishing,training_set,14.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,0.2857142857142857,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,3.378783493486176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ioclxgsw.top,Phishing,training_set,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,3.4182958340544896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ioclywts.top,Phishing,training_set,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,3.2516291673878226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ioclsgwfg.top,Phishing,training_set,13.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.3076923076923077,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,3.392747410448785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iocllumding.co.in,Phishing,training_set,17.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,0.8,99.0,0.0,0.0,0.0,0.0,2.0,3.2195282822995477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ioclsywt.top,Phishing,training_set,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,3.2516291673878226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ioclgwag.top,Phishing,training_set,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,3.2516291673878226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ioclshywtas.top,Phishing,training_set,15.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,0.26666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,3.5068905956085183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
indianioclpts.top,Phishing,training_set,17.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,1.0,0.23529411764705882,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,3.337175341123077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ioclapply.co.in,Suspected,training_set,15.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,0.8,99.0,0.0,0.0,0.0,0.0,2.0,3.106890595608519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ioclhgtx.top,Suspected,training_set,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,3.2516291673878226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ioclindn.icu,Suspected,training_set,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,3.0,2.8553885422075336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iocliurz.fun,Suspected,training_set,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,3.0,3.2516291673878226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i8cl.com,Suspected,training_set,8.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,3.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iiocl.com,Suspected,training_set,9.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.4444444444444444,0.25,0.0,0.0,0.0,1.0,3.0,2.5032583347756456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ioclapply.net,Suspected,training_set,13.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.3076923076923077,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,3.392747410448785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irctc.corover.ai,Phishing,training_set,16.0,0.0,0.125,0.0,0.0,0.0,0.0,1.0,2.0,10.0,1.0,0.0,0.5,0.6,0.0,0.0,0.0,0.0,2.0,3.0306390622295662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irctc.ind.in,Suspected,training_set,12.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,0.0,0.8333333333333334,0.6,0.0,0.0,0.0,0.0,2.0,2.688721875540867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aeludi.cyou,Phishing,training_set,11.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.277613436819116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inludi.cyou,Phishing,training_set,11.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.095795255000934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kavachsafety.in,Suspected,training_set,15.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,2.0,3.589898095464287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kavachrail.in,Suspected,training_set,13.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.3076923076923077,99.0,0.0,0.0,0.0,0.0,2.0,3.180832987205441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kavach-ai.in,Suspected,training_set,12.0,0.0,0.08333333333333333,1.0,0.08333333333333333,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,2.0,3.0220552088742005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rudrakavach.in,Suspected,training_set,14.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,2.0,3.3248629576173565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kavachonline.in,Suspected,training_set,15.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,2.0,3.3232314287976203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
email-govs.click,Phishing,training_set,16.0,0.0,0.0625,1.0,0.0625,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,5.0,3.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twilight-glade-76955.pktriot.net,Phishing,training_set,32.0,0.15625,0.0625,2.0,0.0625,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,4.113608500731241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
email.gov.in.drdosurvey.info,Suspected,training_set,28.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,3.0,0.0,15.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,3.824862957617357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zohidsindia.com,Phishing,training_set,15.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,3.3232314287976203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
email.gov.in.avtzyu.store,Suspected,training_set,25.0,0.0,0.16,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5.0,3.843856189774723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
email.gov.in.briefcases.email,Suspected,training_set,29.0,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5.0,3.659536598501246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
email.gov.in.defenceindia.ltd,Suspected,training_set,29.0,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,3.5645404777369882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
email.gov.in.departmentofdefence.de,Suspected,training_set,35.0,0.0,0.11428571428571428,0.0,0.0,0.0,0.0,3.0,0.0,22.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,3.7246756038383895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
email.gov.in.departmentofspace.info,Suspected,training_set,35.0,0.0,0.11428571428571428,0.0,0.0,0.0,0.0,3.0,0.0,22.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,3.900153016697712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
email.gov.in.indiangov.site,Suspected,training_set,27.0,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,3.0,0.0,14.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,3.4821272067338294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
email.gov.in.modindia.link,Suspected,training_set,26.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,4.0,3.378727103656466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emailindia.in,Suspected,training_set,13.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,2.0,2.7773627950641693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kavach360.in,Suspected,training_set,12.0,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,2.0,3.4182958340544896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kavach.biz,Suspected,training_set,10.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,3.1219280948873624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
accounts.mgovcloud.in.cloudshare.digital,Suspected,training_set,40.0,0.0,0.1,0.0,0.0,0.0,0.0,3.0,0.0,18.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,7.0,3.9275671571169277,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
accounts.mgovcloud.in.virtualeoffice.cloud,Suspected,training_set,42.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,3.0,0.0,20.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,5.0,3.8987684715120805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
email.gov.in.gov.in.ihws.co.in,Suspected,training_set,30.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,3.414527264502953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
email.gov.in.ihws.co.in,Suspected,training_set,23.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,3.497055848472804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
email.gov.in.leadadmin.in,Suspected,training_set,25.0,0.0,0.16,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,3.3034651896016474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
email.gov.in.mygov.pw,Suspected,training_set,21.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,3.5351745656359026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
email-info.dev,Suspected,training_set,14.0,0.0,0.07142857142857142,1.0,0.07142857142857142,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,3.521640636343319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
email-info.xyz,Suspected,training_set,14.0,0.0,0.07142857142857142,1.0,0.07142857142857142,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,3.6644977792004623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nic-in.net,Suspected,training_set,10.0,0.0,0.1,1.0,0.1,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.3,0.6,0.0,0.0,0.0,1.0,3.0,2.6464393446710153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
email-govs.in,Suspected,training_set,13.0,0.0,0.07692307692307693,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,3.5465935642949384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nicemail.in,Suspected,training_set,11.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.2727272727272727,99.0,0.0,0.0,0.0,0.0,2.0,2.845350936622437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nic-mails.in,Suspected,training_set,12.0,0.0,0.08333333333333333,1.0,0.08333333333333333,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,2.0,3.0220552088742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gov-email.com,Suspected,training_set,13.0,0.0,0.07692307692307693,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,3.0,3.3927474104487847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kavachh.co.in,Suspected,training_set,13.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,2.0,3.085055102756477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nic-tech.top,Suspected,training_set,12.0,0.0,0.08333333333333333,1.0,0.08333333333333333,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.25,0.6,0.0,0.0,0.0,0.0,3.0,3.2516291673878226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nicmail.top,Suspected,training_set,11.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.2727272727272727,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,3.277613436819116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
red-surf-08881.pktriot.net,Suspected,training_set,26.0,0.19230769230769232,0.07692307692307693,2.0,0.07692307692307693,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,1.0,3.0,3.921029621737614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
email.gov.in.ministryofdefenceindia.org,Suspected,training_set,39.0,0.0,0.10256410256410256,0.0,0.0,0.0,0.0,3.0,0.0,26.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,3.0,3.842718564849674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
email-gov.icu,Suspected,training_set,13.0,0.0,0.07692307692307693,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,3.5465935642949384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mail.e-gov.in.ua,Suspected,training_set,16.0,0.0,0.1875,1.0,0.0625,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,2.0,3.452819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gov-nicz.cfd,Suspected,training_set,12.0,0.0,0.08333333333333333,1.0,0.08333333333333333,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,3.418295834054489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nicemail.xyz,Suspected,training_set,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,3.0,3.418295834054489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
helppnbindia.in,Suspected,training_set,15.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.2,99.0,0.0,0.0,0.0,0.0,2.0,3.1395722619867223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pnbmail.co.in,Suspected,training_set,13.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,0.6,99.0,0.0,0.0,0.0,0.0,2.0,3.238901256602631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
loginsbicard.in,Suspected,training_set,15.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.2,99.0,0.0,0.0,0.0,0.0,2.0,3.4565647621309536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onlinesbicard.in,Suspected,training_set,16.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.1875,99.0,0.0,0.0,0.0,0.0,2.0,3.4056390622295662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onlineplanssbilife.co.in,Suspected,training_set,24.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,0.6,99.0,0.0,0.0,0.0,0.0,2.0,3.3868421881310113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onlinesbilifeinsurance.co.in,Suspected,training_set,28.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,0.6,99.0,0.0,0.0,0.0,0.0,2.0,3.4511346202348516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sbilifefinance.in,Suspected,training_set,17.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.17647058823529413,99.0,0.0,0.0,0.0,0.0,2.0,3.1018812234760182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sbilifeinsurancequote.co.in,Suspected,training_set,27.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,0.6,99.0,0.0,0.0,0.0,0.0,2.0,3.736006946447657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sbilifeinsurancequote.in,Suspected,training_set,24.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.125,99.0,0.0,0.0,0.0,0.0,2.0,3.6887218755408675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
