domain,label,source,domain_length,digit_ratio,dot_ratio,num_hyphens,hyphen_ratio,num_special_chars,special_char_ratio,subdomain_count,brand_keyword_position,registered_domain_length,has_cse_keyword_in_subdomain,is_malicious_gtld,brand_to_reg_length_ratio,min_brand_levenshtein,has_brand_in_path,has_ip,has_repeated_digits,consonant_ratio,vowel_ratio,longest_consonant_run,is_punycode,subdomain_depth,is_common_tld,tld_length,entropy,has_login,has_signin,has_secure,has_account,has_verify,has_update,has_support,has_banking,has_paypal,has_auth,has_security,has_confirm,has_https
ww16.dns1.icicibank.sbs,Phishing,mock_Mock_Data_01_08_2025.xlsx,23.0,0.13043478260869565,0.13043478260869565,0.0,0.0,0.0,0.0,2.0,1.0,13.0,0.0,1.0,0.38461538461538464,0.3333333333333333,0.0,0.0,0.0,0.5652173913043478,0.17391304347826086,3.0,0.0,2.0,0.0,3.0,3.468576629687865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicibank.flatworldrewards.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,30.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,1.0,2.0,20.0,1.0,0.0,0.25,0.6666666666666666,0.0,0.0,0.0,0.6333333333333333,0.3,4.0,0.0,1.0,1.0,3.0,3.9395722619867226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.icicibank.comflowise.symptomsoflowoxygen.site,Phishing,mock_Mock_Data_01_08_2025.xlsx,49.0,0.0,0.08163265306122448,0.0,0.0,0.0,0.0,3.0,2.0,24.0,1.0,1.0,0.20833333333333334,0.5,0.0,0.0,0.0,0.6122448979591837,0.30612244897959184,5.0,0.0,3.0,0.0,4.0,4.0025931408562085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aiadvantage.info,Phishing,mock_Mock_Data_01_08_2025.xlsx,16.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.75,0.0,0.0,0.0,0.4375,0.5,2.0,0.0,0.0,0.0,4.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moneyworld.top,Phishing,mock_Mock_Data_01_08_2025.xlsx,14.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6428571428571429,0.2857142857142857,3.0,0.0,0.0,0.0,3.0,3.4677201004744997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicenter.org,Phishing,mock_Mock_Data_01_08_2025.xlsx,13.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.5384615384615384,0.38461538461538464,2.0,0.0,0.0,1.0,3.0,3.085055102756477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cclcinvestments.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,19.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.7368421052631579,0.21052631578947367,4.0,0.0,0.0,1.0,3.0,3.3005590923909534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rewardsicici.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,16.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.3125,0.6666666666666666,0.0,0.0,0.0,0.5625,0.375,3.0,0.0,0.0,1.0,3.0,3.2806390622295662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicibank.io,Phishing,mock_Mock_Data_01_08_2025.xlsx,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.4166666666666667,99.0,0.0,0.0,0.0,0.4166666666666667,0.5,2.0,0.0,0.0,0.0,2.0,2.7516291673878226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clclcl.cloud,Phishing,mock_Mock_Data_01_08_2025.xlsx,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.75,0.16666666666666666,6.0,0.0,0.0,0.0,5.0,2.251629167387823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lclcldd.org,Phishing,mock_Mock_Data_01_08_2025.xlsx,11.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.8181818181818182,0.09090909090909091,7.0,0.0,0.0,1.0,3.0,2.663532754804255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicl.icu,Phishing,mock_Mock_Data_01_08_2025.xlsx,9.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.4444444444444444,0.4444444444444444,2.0,0.0,0.0,0.0,3.0,2.113283334294875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moneymeals.app,Phishing,mock_Mock_Data_01_08_2025.xlsx,14.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.5714285714285714,0.35714285714285715,2.0,0.0,0.0,0.0,3.0,3.2359263506290334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicnsg.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,11.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.6363636363636364,0.2727272727272727,4.0,0.0,0.0,1.0,3.0,2.8453509366224368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cicifinance.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,15.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5333333333333333,0.4,2.0,0.0,0.0,1.0,3.0,2.9232314287976204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seconline.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,13.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5384615384615384,0.38461538461538464,2.0,0.0,0.0,1.0,3.0,3.085055102756477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecicsinsurance.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,18.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5555555555555556,0.3888888888888889,2.0,0.0,0.0,1.0,3.0,3.2810361125534233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iciciservices.online,Phishing,mock_Mock_Data_01_08_2025.xlsx,20.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.5,0.45,2.0,0.0,0.0,0.0,6.0,3.065957320949175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicicareers.cloud,Phishing,mock_Mock_Data_01_08_2025.xlsx,18.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.2777777777777778,99.0,0.0,0.0,0.0,0.5,0.4444444444444444,2.0,0.0,0.0,0.0,5.0,3.2390979179887864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foreveryong.lat,Phishing,mock_Mock_Data_01_08_2025.xlsx,15.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.6,0.3333333333333333,2.0,0.0,0.0,0.0,3.0,3.5068905956085183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lclclcklc.xyz,Phishing,mock_Mock_Data_01_08_2025.xlsx,13.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9230769230769231,0.0,9.0,0.0,0.0,0.0,3.0,2.469670487371862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beattheheat.asia,Phishing,mock_Mock_Data_01_08_2025.xlsx,16.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.4375,0.5,3.0,0.0,0.0,0.0,4.0,2.7806390622295662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mekicici.fun,Phishing,mock_Mock_Data_01_08_2025.xlsx,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.4166666666666667,0.6,0.0,0.0,0.0,0.5,0.4166666666666667,1.0,0.0,0.0,0.0,3.0,3.0220552088742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sotericicients.shop,Phishing,mock_Mock_Data_01_08_2025.xlsx,19.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,1.0,0.2631578947368421,1.0,0.0,0.0,0.0,0.5789473684210527,0.3684210526315789,3.0,0.0,0.0,0.0,4.0,3.326360407952694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moneyworld.money,Phishing,mock_Mock_Data_01_08_2025.xlsx,16.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.625,0.3125,3.0,0.0,0.0,0.0,5.0,3.202819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ww17.dashboards.icicicdirect.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,32.0,0.0625,0.09375,0.0,0.0,0.0,0.0,2.0,1.0,16.0,0.0,0.0,0.3125,0.6666666666666666,0.0,0.0,0.0,0.5625,0.28125,3.0,0.0,2.0,1.0,3.0,3.777518266288633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icici.icicilombart.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,22.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,1.0,16.0,1.0,0.0,0.3125,0.6,0.0,0.0,0.0,0.5,0.4090909090909091,2.0,0.0,1.0,1.0,3.0,2.9540036423298544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicibankgames.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,27.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.5925925925925926,0.3333333333333333,3.0,0.0,1.0,1.0,3.0,3.8100810205217304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicibanklearn.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,27.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.5925925925925926,0.3333333333333333,3.0,0.0,1.0,1.0,3.0,3.8841550945958048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
banklearn.blogspot.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,22.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6363636363636364,0.2727272727272727,3.0,0.0,1.0,1.0,3.0,3.788754913993503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
banklearn.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,22.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6363636363636364,0.2727272727272727,3.0,0.0,1.0,1.0,3.0,3.8230679822736606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57e0d8d2686c.dms.iciciprulife.co,Phishing,mock_Mock_Data_01_08_2025.xlsx,32.0,0.25,0.09375,0.0,0.0,0.0,0.0,2.0,1.0,15.0,0.0,0.0,0.3333333333333333,0.75,0.0,0.0,0.0,0.40625,0.25,3.0,0.0,2.0,0.0,2.0,4.015319531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57e0d8d2686c.healthclaims.iciciprulife.co,Phishing,mock_Mock_Data_01_08_2025.xlsx,41.0,0.1951219512195122,0.07317073170731707,0.0,0.0,0.0,0.0,2.0,1.0,15.0,0.0,0.0,0.3333333333333333,99.0,0.0,0.0,0.0,0.43902439024390244,0.2926829268292683,5.0,0.0,2.0,0.0,2.0,4.1994070422921315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57e0d8d2686c.shikhileexed.iciciprulife.co,Phishing,mock_Mock_Data_01_08_2025.xlsx,41.0,0.1951219512195122,0.07317073170731707,0.0,0.0,0.0,0.0,2.0,1.0,15.0,0.0,0.0,0.3333333333333333,99.0,0.0,0.0,0.0,0.4146341463414634,0.3170731707317073,2.0,0.0,2.0,0.0,2.0,4.07391321234758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicinribanking.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,28.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.6071428571428571,0.32142857142857145,2.0,0.0,1.0,1.0,3.0,3.767375797816042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
icicibankfinancial.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,31.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.5806451612903226,0.3548387096774194,3.0,0.0,1.0,1.0,3.0,3.7567958110719153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicifinancial.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,27.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.5555555555555556,0.37037037037037035,2.0,0.0,1.0,1.0,3.0,3.658234151258402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iciciinsure.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,24.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.5416666666666666,0.375,2.0,0.0,1.0,1.0,3.0,3.6368421881310122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicibankinsure.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,28.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.5714285714285714,0.35714285714285715,2.0,0.0,1.0,1.0,3.0,3.8518232255517657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lclc1bank.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,22.0,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6818181818181818,0.18181818181818182,4.0,0.0,1.0,1.0,3.0,3.788754913993503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lclcibank.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,22.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.6818181818181818,0.22727272727272727,4.0,0.0,1.0,1.0,3.0,3.788754913993503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicitwowheelerloans.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,33.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.5757575757575758,0.36363636363636365,2.0,0.0,1.0,1.0,3.0,3.824252831282987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicifunding.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,25.0,0.0,0.08,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.6,0.32,2.0,0.0,1.0,1.0,3.0,3.813660689688185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iciciassets.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,24.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.5833333333333334,0.3333333333333333,2.0,0.0,1.0,1.0,3.0,3.4072682296173897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicifund.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,22.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.3333333333333333,0.0,0.0,0.0,0.5909090909090909,0.3181818181818182,2.0,0.0,1.0,1.0,3.0,3.754441845713345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicistocks.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,24.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.625,0.2916666666666667,3.0,0.0,1.0,1.0,3.0,3.3758145836939115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicibankstocks.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,28.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.6428571428571429,0.2857142857142857,4.0,0.0,1.0,1.0,3.0,3.628085278891394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicibankcarinsurance.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,34.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.5882352941176471,0.35294117647058826,3.0,0.0,1.0,1.0,3.0,3.819244738933759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicibankconsumerfinance.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,37.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.5945945945945946,0.35135135135135137,3.0,0.0,1.0,1.0,3.0,3.8819015959326326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicismartloans.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,28.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.6071428571428571,0.32142857142857145,3.0,0.0,1.0,1.0,3.0,3.7439821538141276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicibankcapitalmarkets.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,36.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.6111111111111112,0.3333333333333333,3.0,0.0,1.0,1.0,3.0,3.892147223664534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicibankiplay.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,27.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.5925925925925926,0.3333333333333333,2.0,0.0,1.0,1.0,3.0,3.8380398168981555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicibankinstantgoldloan.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,37.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.6216216216216216,0.32432432432432434,3.0,0.0,1.0,1.0,3.0,3.871351338484979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicibankflexicash.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,31.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.6129032258064516,0.3225806451612903,4.0,0.0,1.0,1.0,3.0,3.921938245870746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicibankfdi.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,25.0,0.0,0.08,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.3333333333333333,0.0,0.0,0.0,0.6,0.32,4.0,0.0,1.0,1.0,3.0,3.8136606896881853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iciciholdinglimited.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,32.0,0.0,0.0625,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.59375,0.34375,3.0,0.0,1.0,1.0,3.0,3.694548827786958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iciciholdingslimited.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,33.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.6060606060606061,0.3333333333333333,4.0,0.0,1.0,1.0,3.0,3.717896012970049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iciciholdingsltd.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,29.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.6551724137931034,0.27586206896551724,6.0,0.0,1.0,1.0,3.0,3.7454064259382482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicibankholding.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,29.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.6206896551724138,0.3103448275862069,3.0,0.0,1.0,1.0,3.0,3.909368063943885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicibankholdings.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,30.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.6333333333333333,0.3,3.0,0.0,1.0,1.0,3.0,3.9232314287976204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iciciholdings.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,26.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.6153846153846154,0.3076923076923077,3.0,0.0,1.0,1.0,3.0,3.719294525666979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicitrust.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,23.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.6086956521739131,0.30434782608695654,2.0,0.0,1.0,1.0,3.0,3.501397825434103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicbnk.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,20.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.65,0.25,4.0,0.0,1.0,1.0,3.0,3.584183719779188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
